	
ATROPINE SULFATE (ATROPINE SULFATE) | NDA   #213581 | SOLUTION/DROPS;OPHTHALMIC  | BAUSCH AND LOMB INC
	
ATROPINE SULFATE (ATROPINE SULFATE) | ANDA  #212461 | SOLUTION;INTRAVENOUS  | INTL MEDICATION SYS
	
ATROPINE SULFATE (ATROPINE SULFATE) | ANDA  #212868 | SOLUTION;INTRAVENOUS  | ACCORD HLTHCARE
	
ATROPINE SULFATE (ATROPINE SULFATE) | NDA   #209260 | SOLUTION;INTRAVENOUS, INTRAMUSCULAR, SUBCUTANEOUS, INTRAOSSEOUS, ENDOTRACHEAL  | FRESENIUS KABI USA
	
ATROPINE SULFATE (ATROPINE SULFATE) | NDA   #206289 | SOLUTION/DROPS;OPHTHALMIC  | RISING
	
ATROPINE SULFATE (ATROPINE SULFATE) | NDA   #214652 | SOLUTION;INTRAVENOUS  | ACCORD HLTHCARE
	
ATROPINE SULFATE (ATROPINE SULFATE) | ANDA  #214970 | SOLUTION;INTRAVENOUS  | MEDEFIL INC
	
ATROPINE SULFATE (ATROPINE SULFATE) | ANDA  #214752 | SOLUTION/DROPS;OPHTHALMIC  | AMNEAL
	
ATROPINE SULFATE (ATROPINE SULFATE) | ANDA  #215342 | SOLUTION;INTRAVENOUS  | AMNEAL
	
ATROPINE SULFATE (ATROPINE SULFATE) | ANDA  #215624 | SOLUTION/DROPS;OPHTHALMIC  | APOTEX
	
ATROPINE SULFATE (ATROPINE SULFATE) | ANDA  #216120 | SOLUTION;INTRAVENOUS  | AM REGENT"
"ATROVENT

ATROVENT (IPRATROPIUM BROMIDE) | NDA   #020393 | SPRAY, METERED;NASAL  | BOEHRINGER INGELHEIM
	
ATROVENT (IPRATROPIUM BROMIDE) | NDA   #020394 | SPRAY, METERED;NASAL  | BOEHRINGER INGELHEIM
	
ATROVENT (IPRATROPIUM BROMIDE) | NDA   #020228 | SOLUTION;INHALATION  | BOEHRINGER INGELHEIM
	
ATROVENT (IPRATROPIUM BROMIDE) | NDA   #019085 | AEROSOL, METERED;INHALATION  | BOEHRINGER INGELHEIM"
"ATROVENT HFA

ATROVENT HFA (IPRATROPIUM BROMIDE) | NDA   #021527 | AEROSOL, METERED;INHALATION  | BOEHRINGER INGELHEIM"
"AUBAGIO

AUBAGIO (TERIFLUNOMIDE) | NDA   #202992 | TABLET;ORAL  | SANOFI AVENTIS US"
"AUGMENTIN '125'

AUGMENTIN '125' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050575 | FOR SUSPENSION;ORAL  | US ANTIBIOTICS
	
AUGMENTIN '125' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050597 | TABLET, CHEWABLE;ORAL  | US ANTIBIOTICS"
"AUGMENTIN '200'

AUGMENTIN '200' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050725 | FOR SUSPENSION;ORAL  | US ANTIBIOTICS
	
AUGMENTIN '200' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050726 | TABLET, CHEWABLE;ORAL  | US ANTIBIOTICS"
"AUGMENTIN '250'

AUGMENTIN '250' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050597 | TABLET, CHEWABLE;ORAL  | US ANTIBIOTICS
	
AUGMENTIN '250' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050575 | FOR SUSPENSION;ORAL  | US ANTIBIOTICS
	
AUGMENTIN '250' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050564 | TABLET;ORAL  | US ANTIBIOTICS"
"AUGMENTIN '400'

AUGMENTIN '400' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050726 | TABLET, CHEWABLE;ORAL  | US ANTIBIOTICS
	
AUGMENTIN '400' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050725 | FOR SUSPENSION;ORAL  | US ANTIBIOTICS"
"AUGMENTIN '500'

AUGMENTIN '500' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050564 | TABLET;ORAL  | US ANTIBIOTICS"
"AUGMENTIN '875'

AUGMENTIN '875' (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050720 | TABLET;ORAL  | US ANTIBIOTICS"
"AUGMENTIN ES-600

AUGMENTIN ES-600 (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050755 | FOR SUSPENSION;ORAL  | US ANTIBIOTICS"
"AUGMENTIN XR

AUGMENTIN XR (AMOXICILLIN; CLAVULANATE POTASSIUM) | NDA   #050785 | TABLET, EXTENDED RELEASE;ORAL  | US ANTIBIOTICS"
"AUGTYRO

AUGTYRO (REPOTRECTINIB) | NDA   #218213 | CAPSULE; ORAL  | BRISTOL-MYERS SQUIBB CO"
"AUREOMYCIN

AUREOMYCIN (CHLORTETRACYCLINE HYDROCHLORIDE) | NDA   #050404 | OINTMENT;OPHTHALMIC  | LEDERLE"
"AUROVELA 1.5/30

AUROVELA 1.5/30 (ETHINYL ESTRADIOL; NORETHINDRONE ACETATE) | ANDA  #207581 | TABLET;ORAL-21  | AUROBINDO PHARMA"
"AUROVELA 1/20

AUROVELA 1/20 (ETHINYL ESTRADIOL; NORETHINDRONE ACETATE) | ANDA  #207506 | TABLET;ORAL-21  | AUROBINDO PHARMA"
"AUROVELA 24 FE

AUROVELA 24 FE (ETHINYL ESTRADIOL; NORETHINDRONE ACETATE) | ANDA  #207504 | TABLET;ORAL  | AUROBINDO PHARMA"
"AUROVELA FE 1.5/30

AUROVELA FE 1.5/30 (ETHINYL ESTRADIOL; NORETHINDRONE ACETATE) | ANDA  #207580 | TABLET;ORAL-28  | AUROBINDO PHARMA"
"AUROVELA FE 1/20

AUROVELA FE 1/20 (ETHINYL ESTRADIOL; NORETHINDRONE ACETATE) | ANDA  #207505 | TABLET;ORAL-28  | AUROBINDO PHARMA"
"AURYXIA

AURYXIA (FERRIC CITRATE) | NDA   #205874 | TABLET;ORAL  | KERYX BIOPHARMS"
"AUSTEDO

AUSTEDO (DEUTETRABENAZINE) | NDA   #208082 | TABLET;ORAL  | TEVA BRANDED PHARM
	
AUSTEDO (DEUTETRABENAZINE) | NDA   #209885 | TABLET;ORAL  | TEVA BRANDED PHARM"
"AUSTEDO XR

AUSTEDO XR (DEUTETRABENAZINE) | NDA   #216354 | TABLET, EXTENDED RELEASE;ORAL  | TEVA"
"AUVELITY

AUVELITY (BUPROPION HYDROCHLORIDE; DEXTROMETHORPHAN HYDROBROMIDE) | NDA   #215430 | TABLET, EXTENDED RELEASE;ORAL  | AXSOME"
"AUVI-Q

AUVI-Q (EPINEPHRINE) | NDA   #201739 | SOLUTION;INTRAMUSCULAR, SUBCUTANEOUS  | KALEO INC"
"AVACLYR

AVACLYR (ACYCLOVIR) | NDA   #202408 | OINTMENT;OPHTHALMIC  | FERA PHARMS LLC"
"AVAGARD

AVAGARD (ALCOHOL; CHLORHEXIDINE GLUCONATE) | NDA   #021074 | SOLUTION;TOPICAL  | 3M"
"AVAGE

AVAGE (TAZAROTENE) | NDA   #021184 | CREAM;TOPICAL  | ALLERGAN"
"AVALIDE

AVALIDE (HYDROCHLOROTHIAZIDE; IRBESARTAN) | NDA   #020758 | TABLET;ORAL  | SANOFI AVENTIS US"
"AVANDAMET

AVANDAMET (METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE) | NDA   #021410 | TABLET;ORAL  | SB PHARMCO"
"AVANDARYL

AVANDARYL (GLIMEPIRIDE; ROSIGLITAZONE MALEATE) | NDA   #021700 | TABLET;ORAL  | SB PHARMCO"
"AVANDIA

AVANDIA (ROSIGLITAZONE MALEATE) | NDA   #021071 | TABLET;ORAL  | WOODWARD"
"AVAPRO

AVAPRO (IRBESARTAN) | NDA   #020757 | TABLET;ORAL  | SANOFI AVENTIS US"
"AVASTIN

AVASTIN (BEVACIZUMAB) | BLA   #125085 | VIAL; INTRAVENOUS  | GENENTECH"
"AVC

AVC (SULFANILAMIDE) | NDA   #006530 | CREAM;VAGINAL  | MYLAN SPECIALITY LP"
"AVEED

AVEED (TESTOSTERONE UNDECANOATE) | NDA   #022219 | INJECTABLE;INTRAMUSCULAR  | ENDO PHARMS INC"
"AVELOX

AVELOX (MOXIFLOXACIN HYDROCHLORIDE) | NDA   #021085 | TABLET;ORAL  | BAYER HLTHCARE
	
AVELOX (MOXIFLOXACIN HYDROCHLORIDE) | NDA   #021334 | TABLET; ORAL  | BAYER PHARMS"
"AVELOX IN SODIUM CHLORIDE 0.8% IN PLASTIC CONTAINER

AVELOX IN SODIUM CHLORIDE 0.8% IN PLASTIC CONTAINER (MOXIFLOXACIN HYDROCHLORIDE) | NDA   #021277 | SOLUTION;INTRAVENOUS  | BAYER HLTHCARE"
"AVENTYL

AVENTYL (NORTRIPTYLINE HYDROCHLORIDE) | NDA   #014685 | SOLUTION;ORAL  | RANBAXY"
"AVENTYL HYDROCHLORIDE

AVENTYL HYDROCHLORIDE (NORTRIPTYLINE HYDROCHLORIDE) | NDA   #014684 | CAPSULE;ORAL  | LILLY"
"AVIANE-21

AVIANE-21 (ETHINYL ESTRADIOL; LEVONORGESTREL) | ANDA  #075796 | TABLET;ORAL-21  | DURAMED PHARMS BARR"
"AVIANE-28

AVIANE-28 (ETHINYL ESTRADIOL; LEVONORGESTREL) | ANDA  #075796 | TABLET;ORAL-28  | DURAMED PHARMS BARR"
"AVINZA

AVINZA (MORPHINE SULFATE) | NDA   #021260 | CAPSULE, EXTENDED RELEASE;ORAL  | KING PHARMS LLC"
"AVITA

AVITA (TRETINOIN) | NDA   #020400 | GEL;TOPICAL  | MYLAN
	
AVITA (TRETINOIN) | NDA   #020404 | CREAM;TOPICAL  | MYLAN PHARMS INC"
"AVODART

AVODART (DUTASTERIDE) | NDA   #021319 | CAPSULE;ORAL  | WOODWARD"
"AVONEX

AVONEX (INTERFERON BETA-1A) | BLA   #103628 | VIAL  | BIOGEN"
"AVSOLA

AVSOLA (INFLIXIMAB-AXXQ) | BLA   #761086 | INJECTABLE;INJECTION  | AMGEN INC"
"AVYCAZ

AVYCAZ (AVIBACTAM SODIUM; CEFTAZIDIME) | NDA   #206494 | POWDER;INTRAVENOUS  | ALLERGAN"
"AXERT

AXERT (ALMOTRIPTAN MALATE) | NDA   #021001 | TABLET;ORAL  | JANSSEN PHARMS"
"AXID

AXID (NIZATIDINE) | NDA   #021494 | SOLUTION;ORAL  | BRAINTREE
	
AXID (NIZATIDINE) | NDA   #019508 | CAPSULE;ORAL  | SMITHKLINE BEECHAM"
"AXID AR

AXID AR (NIZATIDINE) | NDA   #020555 | TABLET;ORAL  | GLAXOSMITHKLINE"
"AXIRON

AXIRON (TESTOSTERONE) | NDA   #022504 | SOLUTION, METERED;TRANSDERMAL  | ELI LILLY AND CO"
"AXITINIB

AXITINIB (AXITINIB) | ANDA  #211650 | TABLET;ORAL  | APOTEX INC
	
AXITINIB (AXITINIB) | ANDA  #210234 | TABLET;ORAL  | TEVA PHARMS"
"AXOTAL

AXOTAL (ASPIRIN; BUTALBITAL) | ANDA  #088305 | TABLET;ORAL  | SAVAGE LABS"
"AXUMIN

AXUMIN (FLUCICLOVINE F-18) | NDA   #208054 | SOLUTION;INTRAVENOUS  | BLUE EARTH"
"AYGESTIN

AYGESTIN (NORETHINDRONE ACETATE) | NDA   #018405 | TABLET;ORAL  | DURAMED RES"
"AYUNA

AYUNA (ETHINYL ESTRADIOL; LEVONORGESTREL) | ANDA  #206866 | TABLET;ORAL-28  | AUROBINDO PHARMA"
"AYVAKIT

AYVAKIT (AVAPRITINIB) | NDA   #212608 | TABLET;ORAL  | BLUEPRINT MEDICINES"
"AZACITIDINE

AZACITIDINE (AZACITIDINE) | ANDA  #212128 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | MEITHEAL
	
AZACITIDINE (AZACITIDINE) | ANDA  #211549 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | AMNEAL
	
AZACITIDINE (AZACITIDINE) | ANDA  #210748 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | LUPIN LTD
	
AZACITIDINE (AZACITIDINE) | ANDA  #207475 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | ACCORD HLTHCARE
	
AZACITIDINE (AZACITIDINE) | ANDA  #207234 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | NATCO PHARMA LTD
	
AZACITIDINE (AZACITIDINE) | ANDA  #207518 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | SHILPA MEDICARE
	
AZACITIDINE (AZACITIDINE) | ANDA  #209337 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | EUROHLTH INTL SARL
	
AZACITIDINE (AZACITIDINE) | ANDA  #209540 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | CIPLA
	
AZACITIDINE (AZACITIDINE) | NDA   #208216 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | ACTAVIS LLC
	
AZACITIDINE (AZACITIDINE) | ANDA  #204949 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | MYLAN INSTITUTIONAL
	
AZACITIDINE (AZACITIDINE) | ANDA  #201537 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | DR REDDYS
	
AZACITIDINE (AZACITIDINE) | ANDA  #215066 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | EUGIA PHARMA
	
AZACITIDINE (AZACITIDINE) | ANDA  #215905 | POWDER;INTRAVENOUS, SUBCUTANEOUS  | JIANGSU HANSOH PHARM"
"AZACTAM

AZACTAM (AZTREONAM) | NDA   #050580 | INJECTABLE;INJECTION  | BRISTOL MYERS SQUIBB"
"AZACTAM IN PLASTIC CONTAINER

AZACTAM IN PLASTIC CONTAINER (AZTREONAM) | NDA   #050632 | INJECTABLE;INJECTION  | BRISTOL MYERS SQUIBB"
"AZASAN

AZASAN (AZATHIOPRINE) | ANDA  #075252 | TABLET;ORAL  | AAIPHARMA LLC"
"AZASITE

AZASITE (AZITHROMYCIN) | NDA   #050810 | SOLUTION/DROPS;OPHTHALMIC  | THEA PHARMA"
"AZATHIOPRINE

AZATHIOPRINE (AZATHIOPRINE SODIUM) | ANDA  #071056 | INJECTABLE; INJECTION  | QUAD PHARMS
	
AZATHIOPRINE (AZATHIOPRINE) | ANDA  #074069 | TABLET;ORAL  | AMNEAL
	
AZATHIOPRINE (AZATHIOPRINE) | ANDA  #075568 | TABLET;ORAL  | RISING
	
AZATHIOPRINE (AZATHIOPRINE) | ANDA  #077621 | TABLET;ORAL  | ZYDUS PHARMS USA
	
AZATHIOPRINE (AZATHIOPRINE) | ANDA  #208687 | TABLET;ORAL  | ALKEM LABS LTD"
"AZATHIOPRINE SODIUM

AZATHIOPRINE SODIUM (AZATHIOPRINE SODIUM) | ANDA  #074419 | INJECTABLE;INJECTION  | HIKMA"
"AZDONE

AZDONE (ASPIRIN; HYDROCODONE BITARTRATE) | ANDA  #089420 | TABLET;ORAL  | SCHWARZ PHARMA"
"AZEDRA

AZEDRA (IOBENGUANE I-131) | NDA   #209607 | SOLUTION;INTRAVENOUS  | PROGENICS PHARMS INC"
"AZELAIC ACID

AZELAIC ACID (AZELAIC ACID) | ANDA  #208724 | GEL;TOPICAL  | ENCUBE
	
AZELAIC ACID (AZELAIC ACID) | ANDA  #208011 | GEL;TOPICAL  | ACTAVIS LABS UT INC
	
AZELAIC ACID (AZELAIC ACID) | ANDA  #210549 | GEL;TOPICAL  | TARO
	
AZELAIC ACID (AZELAIC ACID) | ANDA  #210928 | AEROSOL, FOAM;TOPICAL  | TEVA PHARMS USA
	
AZELAIC ACID (AZELAIC ACID) | ANDA  #212581 | AEROSOL, FOAM;TOPICAL  | TARO PHARM INDS LTD
	
AZELAIC ACID (AZELAIC ACID) | ANDA  #204637 | GEL;TOPICAL  | GLENMARK PHARMS"
"AZELASTINE HYDROCHLORIDE

AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #204660 | SPRAY, METERED;NASAL  | AMNEAL
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #203660 | SOLUTION/DROPS;OPHTHALMIC  | AKORN
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #202305 | SOLUTION/DROPS;OPHTHALMIC  | SANDOZ
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #201846 | SPRAY, METERED;NASAL  | APOTEX INC
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #202609 | SPRAY, METERED;NASAL  | UPSHER SMITH LABS
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #202743 | SPRAY, METERED;NASAL  | PADAGIS ISRAEL
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #091444 | SPRAY, METERED;NASAL  | HIKMA
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #091409 | SPRAY, METERED;NASAL  | ZYDUS PHARMS
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #212775 | SPRAY, METERED;NASAL  | AUROBINDO PHARMA LTD
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #212289 | SPRAY, METERED;NASAL  | AUROBINDO PHARMA LTD
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #210032 | SPRAY, METERED;NASAL  | AKORN
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #210092 | SOLUTION/DROPS;OPHTHALMIC  | GLAND PHARMA LTD
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #208199 | SPRAY, METERED;NASAL  | AMNEAL
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #208156 | SPRAY, METERED;NASAL  | ALKEM LABS LTD
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #207610 | SPRAY, METERED;NASAL  | AKORN
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #207243 | SPRAY, METERED;NASAL  | HIKMA
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #207411 | SOLUTION/DROPS;OPHTHALMIC  | SOMERSET THERAPS LLC
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #209620 | SOLUTION/DROPS;OPHTHALMIC  | ALEMBIC
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #216561 | SPRAY;NASAL  | AUROBINDO PHARMA LTD
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #216576 | SPRAY;NASAL  | AMNEAL PHARMS LLC
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #090423 | SPRAY, METERED;NASAL  | SUN PHARM
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #090176 | SPRAY, METERED;NASAL  | BIONPHARMA
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #078738 | SOLUTION/DROPS;OPHTHALMIC  | SUN PHARM
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #077954 | SPRAY, METERED;NASAL  | APOTEX INC
	
AZELASTINE HYDROCHLORIDE (AZELASTINE HYDROCHLORIDE) | ANDA  #078621 | SOLUTION/DROPS;OPHTHALMIC  | APOTEX INC"
"AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE

AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE (AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE) | ANDA  #207712 | SPRAY, METERED;NASAL  | APOTEX
	
AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE (AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE) | ANDA  #208111 | SPRAY, METERED;NASAL  | PADAGIS ISRAEL"
"AZELEX

AZELEX (AZELAIC ACID) | NDA   #020428 | CREAM;TOPICAL  | ALMIRALL"
"AZILECT

AZILECT (RASAGILINE MESYLATE) | NDA   #021641 | TABLET;ORAL  | TEVA"
"AZILSARTAN MEDOXOMIL

AZILSARTAN MEDOXOMIL (AZILSARTAN KAMEDOXOMIL) | ANDA  #214489 | TABLET;ORAL  | LUPIN LTD"
"AZITHROMYCIN

AZITHROMYCIN (AZITHROMYCIN) | ANDA  #215772 | TABLET;ORAL  | ACI
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #215773 | TABLET;ORAL  | ACI
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #217036 | FOR SUSPENSION;ORAL  | HAINAN POLY
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #208249 | TABLET;ORAL  | CSPC OUYI
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #208250 | TABLET;ORAL  | CSPC OUYI
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #207566 | TABLET;ORAL  | CSPC OUYI
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #207531 | FOR SUSPENSION;ORAL  | EPIC PHARMA LLC
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #207370 | TABLET;ORAL  | AUROBINDO PHARMA LTD
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #207398 | TABLET;ORAL  | AUROBINDO PHARMA LTD
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #209201 | FOR SUSPENSION;ORAL  | AUROBINDO PHARMA LTD
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #209043 | TABLET;ORAL  | SUNSHINE
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #209044 | TABLET;ORAL  | SUNSHINE
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #209045 | TABLET;ORAL  | SUNSHINE
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #209999 | TABLET;ORAL  | BIONPHARMA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #210000 | TABLET;ORAL  | BIONPHARMA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #210001 | TABLET;ORAL  | BIONPHARMA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211147 | FOR SUSPENSION;ORAL  | ZYDUS
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211068 | TABLET;ORAL  | YUNG SHIN PHARM
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211317 | TABLET;ORAL  | YUNG SHIN PHARM
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211318 | TABLET;ORAL  | YUNG SHIN PHARM
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211521 | FOR SUSPENSION;ORAL  | TARO
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211791 | TABLET;ORAL  | ALEMBIC
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211792 | TABLET;ORAL  | ALEMBIC
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #211793 | TABLET;ORAL  | ALEMBIC
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #213275 | TABLET;ORAL  | ZYDUS PHARMS
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #213056 | TABLET;ORAL  | ZYDUS PHARMS
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #202793 | FOR SUSPENSION;ORAL  | NOVEL LABS INC
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #202308 | SOLUTION; OPHTHALMIC  | SANDOZ INC
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #203294 | INJECTABLE;INJECTION  | EUGIA PHARMA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #203412 | INJECTABLE;INJECTION  | SLATE RUN PHARMA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #204732 | INJECTABLE;INJECTION  | RISING
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #205666 | FOR SUSPENSION;ORAL  | AMNEAL
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065193 | TABLET;ORAL  | TEVA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065223 | TABLET;ORAL  | PLIVA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065225 | TABLET;ORAL  | PLIVA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065209 | TABLET;ORAL  | SANDOZ
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065211 | TABLET;ORAL  | SANDOZ
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065212 | TABLET;ORAL  | SANDOZ
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065218 | TABLET;ORAL  | PLIVA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065179 | INJECTABLE;INJECTION  | FRESENIUS KABI USA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065150 | TABLET;ORAL  | TEVA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065153 | TABLET;ORAL  | TEVA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065500 | INJECTABLE;INJECTION  | HOSPIRA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065501 | INJECTABLE;INJECTION  | GLAND PHARMA LTD
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065506 | INJECTABLE;INJECTION  | MYLAN ASI
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065507 | TABLET;ORAL  | APOTEX CORP
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065508 | TABLET;ORAL  | APOTEX CORP
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065509 | TABLET;ORAL  | APOTEX CORP
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065511 | INJECTABLE;INJECTION  | HOSPIRA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065488 | FOR SUSPENSION;ORAL  | CHARTWELL RX
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065404 | TABLET;ORAL  | CHARTWELL RX
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065405 | TABLET;ORAL  | CHARTWELL RX
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065398 | TABLET;ORAL  | LUPIN LTD
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065399 | TABLET;ORAL  | LUPIN LTD
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065400 | TABLET;ORAL  | LUPIN LTD
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065419 | FOR SUSPENSION;ORAL  | TEVA PHARMS
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065246 | FOR SUSPENSION;ORAL  | PLIVA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065265 | INJECTABLE;INJECTION  | HIKMA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065297 | FOR SUSPENSION;ORAL  | SANDOZ
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065302 | TABLET;ORAL  | CHARTWELL RX
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065360 | TABLET;ORAL  | AUROBINDO PHARMA USA
	
AZITHROMYCIN (AZITHROMYCIN) | ANDA  #065365 | TABLET;ORAL  | MYLAN
	
